filename,filedate,filesize,disk,basedir,uri
Q29ubmllIC0gbG92ZXJzIGluIHBhcmFkaXNlLmF2aQ==.b64,20180418-21:01:33,208962329,F:,b64vedio,3
V0FOWi0xNzkubXA0.b64,20180418-21:05:14,1694602428,F:,b64vedio,3
W1gtQXJ0XSAyMDE0LTA5LTA3IEplbm5hIC0gRWFybHkgbW9ybmluZyBvcmdhc20gW01QNF0gWzE5MjB4MTA4MF0ubXA0.b64,20180418-21:10:11,336894080,F:,b64vedio,3
W1gtQXJ0XSAyMDEzLTEwLTE3IENhcHJpY2UgQW5kIEJhYnkgLSBHcm93IFVwIFdpdGggTWUubXA0.b64,20180418-21:09:35,689222316,F:,b64vedio,3
W1gtQXJ0XSAyMDEzLTEwLTIzIEplc3NpY2EgLSBCb2hlbWlhbSBSaGFwc29keS5tcDQ=.b64,20180418-21:10:00,771148800,F:,b64vedio,3
WC1BcnQgIC0gRXZlIEEuIC0gQnJlYWtmYXN0IEF0IEV2ZSdzIDEwODAubXA0.b64,20180418-21:05:46,1043486043,F:,b64vedio,3
Z2FsbGVyeV8xMTk5LnppcA==.b64,20180418-21:01:33,4383918,F:,b64vedio,3
3.mp4.b64,20180412-07:35:13,9038731,F:,b64vedio,
4.ts.b64,20180412-07:35:13,12657868,F:,b64vedio,
5.ts.b64,20180412-07:35:14,13517537,F:,b64vedio,
6.mp4.b64,20180412-07:35:14,13546448,F:,b64vedio,
7.mp4.b64,20180412-07:35:14,9681409,F:,b64vedio,
8.avi.b64,20180412-07:35:14,9339679,F:,b64vedio,
9.mp4.b64,20180412-07:35:15,12360969,F:,b64vedio,
url.txt.b64,20180412-21:56:13,21,F:,b64vedio,
02V-Dream_Girls_-_I`m_Your_Dreamgirls.mp4,20140920-14:59:16,121448226,f:,Backup,BaiduYunDownload
02V-Orange-Caramel--上海之恋--1080p.mkv,20140920-15:00:52,162289969,f:,Backup,BaiduYunDownload
02V-周杰伦Jay_超跑女神.mp4,20140920-14:52:04,110412959,f:,Backup,BaiduYunDownload
02V-张靓颖-电影《画皮》.mp4,20140920-14:52:42,217459671,f:,Backup,BaiduYunDownload
03V-张含韵-我是一只小小鸟.mp4,20140920-14:57:18,461401923,f:,Backup,BaiduYunDownload
03V-田震_-_风雨彩虹.mp4,20140920-14:46:22,137997162,f:,Backup,BaiduYunDownload
01 Sing Gymboree.mp3,20140823-18:38:12,4107687,f:,Backup,BaiduYunDownload\1.金宝贝育乐音乐PLAY课 音乐CD
02 Let's all make a circle.mp3,20140823-18:38:06,3903153,f:,Backup,BaiduYunDownload\1.金宝贝育乐音乐PLAY课 音乐CD
03 Circle Time.mp3,20140823-18:38:06,2251157,f:,Backup,BaiduYunDownload\1.金宝贝育乐音乐PLAY课 音乐CD
04 Clap Your Hands.mp3,20140823-18:38:08,4015994,f:,Backup,BaiduYunDownload\1.金宝贝育乐音乐PLAY课 音乐CD
05 If You're Happy and You Know It.mp3,20140823-18:38:08,2551063,f:,Backup,BaiduYunDownload\1.金宝贝育乐音乐PLAY课 音乐CD
"06 Hey,Mister Knickerbocker.mp3",20140823-18:38:14,3322979,f:,Backup,BaiduYunDownload\1.金宝贝育乐音乐PLAY课 音乐CD
07 wheels on the bus.mp3,20140823-18:38:08,1189295,f:,Backup,BaiduYunDownload\1.金宝贝育乐音乐PLAY课 音乐CD
08 Bells are Ringing.mp3,20140823-18:38:18,3859004,f:,Backup,BaiduYunDownload\1.金宝贝育乐音乐PLAY课 音乐CD
09 I Can Wiggle My Fingers_1-2-3.mp3,20140823-18:38:10,1875801,f:,Backup,BaiduYunDownload\1.金宝贝育乐音乐PLAY课 音乐CD
10 1-2-3.mp3,20140823-18:38:26,3988560,f:,Backup,BaiduYunDownload\1.金宝贝育乐音乐PLAY课 音乐CD
11 Jump for Me.mp3,20140823-18:38:20,3317742,f:,Backup,BaiduYunDownload\1.金宝贝育乐音乐PLAY课 音乐CD
12 Ten Little Horses.mp3,20140823-18:38:20,2640654,f:,Backup,BaiduYunDownload\1.金宝贝育乐音乐PLAY课 音乐CD
13 hand & shoulders.mp3,20140823-18:38:18,1540224,f:,Backup,BaiduYunDownload\1.金宝贝育乐音乐PLAY课 音乐CD
14 Tick-Tock.mp3,20140823-18:38:40,4725217,f:,Backup,BaiduYunDownload\1.金宝贝育乐音乐PLAY课 音乐CD
15 Mulberry Bush.mp3,20140823-18:38:30,3269679,f:,Backup,BaiduYunDownload\1.金宝贝育乐音乐PLAY课 音乐CD
16 Hey Mister Jumping Jack.mp3,20140823-18:38:34,3050260,f:,Backup,BaiduYunDownload\1.金宝贝育乐音乐PLAY课 音乐CD
17 Loop-De-Lou.mp3,20140823-18:38:34,3130705,f:,Backup,BaiduYunDownload\1.金宝贝育乐音乐PLAY课 音乐CD
18 Parachute Play.mp3,20140823-18:38:30,2853810,f:,Backup,BaiduYunDownload\1.金宝贝育乐音乐PLAY课 音乐CD
19 Shake and Shake.mp3,20140823-18:38:38,3843330,f:,Backup,BaiduYunDownload\1.金宝贝育乐音乐PLAY课 音乐CD
20 Pop-pop-pop.mp3,20140823-18:38:38,2859032,f:,Backup,BaiduYunDownload\1.金宝贝育乐音乐PLAY课 音乐CD
21 Popping Bubbles.mp3,20140823-18:38:48,3056521,f:,Backup,BaiduYunDownload\1.金宝贝育乐音乐PLAY课 音乐CD
22 Bee Hives.mp3,20140823-18:38:38,3043977,f:,Backup,BaiduYunDownload\1.金宝贝育乐音乐PLAY课 音乐CD
23 Oh Grizzly Bear.mp3,20140823-18:38:48,5170350,f:,Backup,BaiduYunDownload\1.金宝贝育乐音乐PLAY课 音乐CD
24 Six Little Ducks.mp3,20140823-18:38:44,2821420,f:,Backup,BaiduYunDownload\1.金宝贝育乐音乐PLAY课 音乐CD
25 Big-eyed Owl.mp3,20140823-18:38:44,2075359,f:,Backup,BaiduYunDownload\1.金宝贝育乐音乐PLAY课 音乐CD
26 Down by the Banks.mp3,20140823-18:38:50,3471348,f:,Backup,BaiduYunDownload\1.金宝贝育乐音乐PLAY课 音乐CD
27 Stop!Look!Listen!.mp3,20140823-18:38:40,1151674,f:,Backup,BaiduYunDownload\1.金宝贝育乐音乐PLAY课 音乐CD
28 Open Shut Them.mp3,20140823-18:38:48,2617663,f:,Backup,BaiduYunDownload\1.金宝贝育乐音乐PLAY课 音乐CD
29 Gymbo Time.mp3,20140823-18:38:50,5978051,f:,Backup,BaiduYunDownload\1.金宝贝育乐音乐PLAY课 音乐CD
30 We Take Our Little Hands.mp3,20140823-18:38:50,2795306,f:,Backup,BaiduYunDownload\1.金宝贝育乐音乐PLAY课 音乐CD
1080p1-T-ARA - Sexy Love (ROBOT Dance Ver.) (Melon).mp4,20140924-18:15:20,293730172,f:,Backup,BaiduYunDownload
亲宝儿歌001 咏柳.MP3,20140508-23:32:08,2070183,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌002 七步诗.MP3,20140508-23:32:14,1681481,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌003 鸟鸣涧.MP3,20140508-23:32:22,1834454,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌004 咏鹅.MP3,20140508-23:32:26,1373027,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌005 相思.MP3,20140508-23:32:34,1889625,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌006 寻隐者不遇.MP3,20140508-23:32:40,1648881,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌007 游子吟.MP3,20140509-00:52:18,1942288,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌008 春晓.MP3,20140508-23:32:44,1548570,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌009 静夜思.MP3,20140508-23:32:50,1605622,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌010 望庐山瀑布.MP3,20140508-23:32:58,1914703,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌011 枫桥夜泊.MP3,20140508-23:33:06,1936645,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌012 赠汪伦.MP3,20140508-23:33:12,1794330,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌013 九月九日忆山东兄弟.MP3,20140508-23:33:20,2067049,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌014 回乡偶书.MP3,20140508-23:33:26,1915330,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌015 早发白帝城.MP3,20140508-23:33:34,1999339,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌016 一去二三里.MP3,20140508-23:33:40,1654523,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌017 锄禾.MP3,20140508-23:33:48,1707186,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌018 登鹳雀楼.MP3,20140508-23:33:54,1591202,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌019 画.MP3,20140508-23:33:58,1545436,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌020 望天门山.MP3,20140508-23:34:06,2138520,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌021 示儿.MP3,20140508-23:34:14,2079587,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌022 游山西村.MP3,20140508-23:34:22,2217514,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌023 芙蓉楼送辛渐.MP3,20140508-23:34:30,2299016,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌024 观书有感.MP3,20140508-23:34:38,2062660,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌025 春日.MP3,20140508-23:34:44,1994951,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌026 出塞.MP3,20140508-23:34:50,2110307,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌027 金缕衣.MP3,20140508-23:34:56,2021282,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌028 泊船瓜洲.MP3,20140508-23:35:02,2005609,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌029 送元二使安西.MP3,20140508-23:35:10,2307793,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌030 题西林壁.MP3,20140508-23:35:16,2049494,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌031 悯农.MP3,20140508-23:35:22,1818781,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌032 晓出净慈寺送林子方.MP3,20140508-23:35:30,2320332,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌033 小池.MP3,20140508-23:35:38,2176136,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌034 乌衣巷.MP3,20140508-23:35:44,2063914,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌035 江南逢李龟年.MP3,20140508-23:35:50,2107173,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌036 黄鹤楼送孟浩然之广陵.MP3,20140508-23:35:56,1959842,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌037 江雪.MP3,20140508-23:36:00,1751698,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌038 清明.MP3,20140508-23:36:08,2193063,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌039 独坐敬亭山.MP3,20140508-23:36:14,1882102,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌040 登乐游原.MP3,20140508-23:36:18,1946676,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌041 宿建德江.MP3,20140508-23:36:24,1860786,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌042 八阵图.MP3,20140508-23:36:30,1814392,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌043 绝句.MP3,20140508-23:36:38,1982412,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌044 多吉多莉闯龙关.MP3,20140508-23:36:52,3644427,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌045 找朋友.MP3,20140508-23:36:58,2138520,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌046 学习雷锋好榜样.MP3,20140508-23:37:04,1836335,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌047 马兰花.MP3,20140508-23:37:10,2059525,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌048 蜗牛与黄鹂鸟.MP3,20140508-23:37:20,2500890,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌049 祝你生日快乐.MP3,20140508-23:37:26,2045106,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌050 两只老虎.MP3,20140508-23:37:32,1691512,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌051 哆来咪.MP3,20140508-23:37:42,2835049,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌052 丢手绢.MP3,20140508-23:37:50,2234441,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌053 小喇叭.MP3,20140508-23:37:58,2162970,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌054 健康歌.MP3,20140508-23:38:04,2031313,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌055 拍手歌.MP3,20140508-23:38:08,1979277,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌056 妈妈的吻.MP3,20140508-23:38:16,3394278,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌057 让我们荡起双桨.MP3,20140508-23:38:24,3557282,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌058 聪明的一休.MP3,20140508-23:38:28,2486471,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌059 小红帽.MP3,20140508-23:38:36,2817494,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌060 小螺号.MP3,20140508-23:38:40,2616874,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌061 小草.MP3,20140508-23:38:50,4365406,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌062 小老鼠.MP3,20140508-23:38:54,1877713,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌063 洋娃娃与小熊跳舞.MP3,20140508-23:38:58,2751039,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌064 拔萝卜.MP3,20140508-23:39:02,2513429,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌065 读书郎.MP3,20140508-23:39:06,2087111,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌066 种太阳.MP3,20140508-23:39:12,3556028,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌067 雷锋侠.MP3,20140508-23:39:30,4591731,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌068 好爸爸坏爸爸.MP3,20140508-23:39:34,2117831,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌069 采蘑菇的小姑娘.MP3,20140508-23:39:40,2504025,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌070 数字歌.MP3,20140508-23:39:44,2904012,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌071 家庭称呼歌.MP3,20140508-23:39:52,2270804,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌072 小兔子乖乖.MP3,20140508-23:39:56,2219395,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌073 小毛驴.MP3,20140508-23:40:00,2366098,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌074 小燕子.MP3,20140508-23:40:04,2712796,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌075 捉泥鳅.MP3,20140508-23:40:06,2332871,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌076 数鸭子.MP3,20140508-23:40:10,2065795,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌077 一分钱.MP3,20140508-23:40:14,1350458,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌078 世界巧克力梦公园主题曲.MP3,20140508-23:40:30,4103346,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌079 打电话.MP3,20140508-23:40:32,2223783,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌080 春天在哪里.MP3,20140508-23:40:46,3786742,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌081 泥娃娃.MP3,20140508-23:40:56,2526595,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌082 鲁冰花.MP3,20140508-23:41:04,2379264,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌083 雪绒花.MP3,20140508-23:41:10,2085857,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌084 祝你圣诞快乐.MP3,20140508-23:41:14,2350425,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌085 世上只有妈妈好.MP3,20140508-23:41:22,3475780,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌086 摇篮曲.MP3,20140508-23:41:30,3456972,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌087 爸爸妈妈听我说.MP3,20140508-23:41:48,5184815,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌088 娃哈哈.MP3,20140508-23:41:56,2371114,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌089 粉刷匠.MP3,20140508-23:42:02,1902164,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌090 小小少年.MP3,20140508-23:42:10,2215633,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌091 爱我你就抱抱我.MP3,20140508-23:42:22,3149145,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌092 财神到.MP3,20140508-23:42:38,5037485,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌093 英文字母歌.MP3,20140508-23:42:44,2663267,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌094 童年.MP3,20140508-23:42:58,3340988,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌095 雪绒花 英文版.MP3,20140508-23:43:02,2085230,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌096 我的好妈妈.MP3,20140508-23:43:06,2366725,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌097 卖报歌.MP3,20140508-23:43:10,1815019,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌098 西游降魔儿歌.MP3,20140508-23:43:20,2900877,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌099 亲宝识字之常用汉字(一).MP3,20140508-23:43:30,3249455,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌100 亲宝识字之常用汉字(二).MP3,20140508-23:43:38,2952913,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌101 亲宝识字之常用汉字(三).MP3,20140508-23:43:52,5014288,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌102 亲宝识字之常用汉字(四).MP3,20140508-23:44:00,3985481,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌103 亲宝识字之动物系列.MP3,20140508-23:44:10,3757903,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌104 亲宝识字之植物系列.MP3,20140508-23:44:20,3188642,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌105 亲宝识字之家庭称呼系列.MP3,20140508-23:44:28,3095855,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌106 亲宝识字之颜色系列.MP3,20140508-23:44:36,2951032,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌107 亲宝识字之水果系列.MP3,20140508-23:44:46,3480169,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌108 亲宝识字之数字系列.MP3,20140508-23:44:54,3120306,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌109 亲宝学汉字 自然系列.MP3,20140508-23:45:10,5533393,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌110 亲宝学汉字 常见动作(一).MP3,20140508-23:45:24,5335281,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌111 亲宝学汉字 常见动作(二).MP3,20140508-23:45:38,4913978,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌112 亲宝识字之人体系列.MP3,20140508-23:45:46,3117171,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌113 亲宝识字之蔬菜系列.MP3,20140508-23:45:54,2835049,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌114 亲宝学汉字 情绪系列.MP3,20140508-23:46:06,3920907,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌115 亲宝学汉字 学习用品.MP3,20140508-23:46:14,4557876,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌116 亲宝学汉字 形状系列.MP3,20140508-23:46:26,4814294,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌117 上山打老虎.MP3,20140508-23:46:30,914735,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌118 西瓜.MP3,20140508-23:46:34,1450768,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌119 小白兔白又白.MP3,20140508-23:46:40,1719098,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌120 中秋节贺卡.MP3,20140509-00:46:56,675245,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌121 秋词.MP3,20140509-00:46:56,2284596,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
亲宝儿歌122 己亥杂诗.MP3,20140509-00:47:04,2100276,f:,Backup,BaiduYunDownload\148首亲宝儿歌mp3打包
